[METRICS]
Uptime: 6003.5s
Ads Detected: 0
Ads Blocked: 0
Resilience Executions: 8
Aggressive Recoveries: 0
Health Triggers: 1
Errors: 3

[LOGS]
[2025-12-01T17:03:08.658Z] [RECOVERY] Resilience execution finished | {"total_duration_ms":287}
[2025-12-01T17:03:09.372Z] Post-seek health check | {"currentTime":3109.322561,"readyState":4,"networkState":2,"paused":false,"bufferGap":"-3.285"}
[2025-12-01T17:03:10.946Z] [HEALTH] A/V sync issue detected | {"discrepancy":"14185.23ms","count":1}
[2025-12-01T17:03:12.651Z] Playhead stalling warning detected (raw) | {"severity":"CRITICAL"}
[2025-12-01T17:03:12.956Z] A/V sync recovered | {"previousIssues":1}
[2025-12-01T17:03:17.788Z] Network Request (DIAGNOSTIC) | {"type":"FETCH","url":"https://gql.twitch.tv/gql#origin=twilight"}
[2025-12-01T17:03:22.663Z] Critical warning: Playhead stalling (debounced)
[2025-12-01T17:03:22.663Z] [EVENT] AD_DETECTED | Source: UNKNOWN
[2025-12-01T17:03:22.663Z] [RECOVERY] Resilience execution started
[2025-12-01T17:03:22.663Z] [RECOVERY] Pre-recovery snapshot | {"readyState":2,"networkState":2,"currentTime":3112.607686,"paused":true,"error":null,"bufferEnd":3114.594666}
[2025-12-01T17:03:22.663Z] Recovery strategy selection | {"initialStrategy":"Standard","bufferHealth":"low","bufferSize":5.9606659999999465,"forced":false}
[2025-12-01T17:03:22.664Z] Executing standard recovery: seeking
[2025-12-01T17:03:22.664Z] Standard recovery complete | {"seekTo":3111.094666,"bufferEnd":3114.594666,"telemetry":{"readyState":2,"networkState":2,"buffered":"[3108.63, 3114.59]"}}
